1975-01-11	87	87	2	i wouldn't treat a dog (the way you treated me)	bobby bland	ABC/Dunhill 15015
1975-01-11	88	91	2	christmas dream	perry como	RCA Victor 10122
1975-01-11	89	94	2	guava jelly	barbra streisand	Columbia 10075
1975-01-11	90	95	2	crazy talk	chilliwack	Sire 716
1975-01-11	91	NEW	1	thanks for the smiles	charlie ross	Big Tree 16025
1975-01-11	92	NEW	1	lady marmalade	labelle	Epic 50048
1975-01-11	93	98	2	future shock	hello people	ABC/Dunhill 15023
1975-01-11	94	NEW	1	i won't last a day without you/let me be the one	al wilson	Rocky Road 30202
1975-01-11	95	97	2	should anybody ask	gary bonner	Atlantic 3234
1975-01-11	96	NEW	1	poetry man	phoebe snow	Shelter 40353
1975-01-11	97	99	2	hot dawgit	ramsey lewis & earth, wind & fire	Columbia 10056
1975-01-11	98	NEW	1	it's all right	jim capaldi	Island 003
1975-01-11	99	NEW	1	what a man, my man is	lynn anderson	Columbia 10041
1975-01-11	100	NEW	1	girls (pt. 1)	moments & whatnauts	Stang 5057
1975-01-18	1	2	3	mandy	barry manilow	Bell 45613
1975-01-18	2	4	3	please mr. postman	carpenters	A&M 1646
1975-01-18	3	5	3	laughter in the rain	neil sedaka	Rocket/MCA 40313
1975-01-18	4	1	3	you're the first, the last, my everything	barry white	20th Century 2133
1975-01-18	5	3	3	lucy in the sky with diamonds	elton john	MCA 40344
1975-01-18	6	8	3	boogie on reggae woman	stevie wonder	Tamla 54254
1975-01-18	7	6	3	only you	ringo starr	Apple 1876
1975-01-18	8	11	3	one man woman/one woman man	paul anka with odia coates	United Artists 569
1975-01-18	9	12	3	never can say goodbye	gloria gaynor	MGM 14748
1975-01-18	10	15	3	morning side of the mountain	donny & marie osmond	MGM 14765
1975-01-18	11	20	3	you're no good	linda ronstadt	Capitol 3990
1975-01-18	12	13	3	bungle in the jungle	jethro tull	Chrysalis 2101
1975-01-18	13	16	3	some kind of wonderful	grand funk	Capitol 4002
1975-01-18	14	18	3	doctor's orders	carol douglas	Midland Int'l 10113
1975-01-18	15	19	3	best of my love	eagles	Asylum 45218
1975-01-18	16	22	3	pick up the pieces	average white band	Atlantic 3229
1975-01-18	17	21	3	get dancin'	disco tex & sex-o-lettes	Chelsea 3004
1975-01-18	18	25	3	fire	ohio players	Mercury 73643
1975-01-18	19	23	3	rock n' roll (i gave you the best years of my life)	mac davis	Columbia 10070
1975-01-18	20	7	3	junior's farm	paul mccartney & wings	Apple 1875
1975-01-18	21	14	3	i feel a song (in my heart)	gladys knight & pips	Buddah 433
1975-01-18	22	9	3	cat's in the cradle	harry chapin	Elektra 45203
1975-01-18	23	17	3	must of got lost	j. geils band	Atlantic 3214
1975-01-18	24	10	3	kung fu fighting	carl douglas	20th Century 2140
1975-01-18	25	26	3	free bird	lynyrd skynyrd	MCA 40328
1975-01-18	26	34	3	black water	doobie brothers	Warner Bros. 8062
1975-01-18	27	31	3	struttin'	billy preston	A&M 1644
1975-01-18	28	33	3	lonely people	america	Warner Bros. 8048
1975-01-18	29	30	3	ready	cat stevens	A&M 1645
1975-01-18	30	36	3	look in my eyes pretty woman	tony orlando & dawn	Bell 45620
1975-01-18	31	45	3	#9 dream	john lennon	Apple 1878
1975-01-18	32	37	3	my eyes adored you	frankie valli	Private Stock 45003
1975-01-18	33	40	3	sweet surrender	john denver	RCA Victor 10148
1975-01-18	34	35	3	from his woman to you	barbara mason	Buddah 441
1975-01-18	35	27	3	ride 'em cowboy	paul davis	Bang 712
1975-01-18	36	38	3	i belong to you	love unlimited	20th Century 2141
1975-01-18	37	39	3	the entertainer	billy joel	Columbia 10064
1975-01-18	38	24	3	dancin' fool	guess who	RCA Victor 10075
1975-01-18	39	41	3	when a child is born	michael holm	Mercury 73642
1975-01-18	40	47	3	big yellow taxi	joni mitchell	Asylum 45221
1975-01-18	41	46	3	can't get it out of my head	electric light orchestra	United Artists 573
1975-01-18	42	42	3	changes	david bowie	RCA Victor 0605
1975-01-18	43	44	3	lady	styx	Wooden Nickel 10102
1975-01-18	44	51	3	nightingale	carole king	Ode 66106
1975-01-18	45	32	3	angie baby	helen reddy	Capitol 3972
1975-01-18	46	52	3	your bulldog drinks champagne	jim stafford	MGM 14775
1975-01-18	47	49	3	day tripper	anne murray	Capitol 4000
1975-01-18	48	73	2	ding dong; ding dong	george harrison	Apple 1879
1975-01-18	49	57	3	i'm a woman	maria muldaur	Reprise 1319
1975-01-18	50	48	3	i can help	billy swan	Monument 8621
1975-01-18	51	53	3	when will i see you again	three degrees	Philadelphia Int'l 3550
1975-01-18	52	54	3	happy people	temptations	Gordy 7138
1975-01-18	53	61	3	as long as he takes care of home	candi staton	Warner Bros. 8038
1975-01-18	54	59	3	sugar pie guy (pt. 1)	joneses	Mercury 73614
1975-01-18	55	63	3	don't take your love	manhattans	Columbia 10045
1975-01-18	56	58	3	do it ('til you're satisfied)	b.t. express	Roadshow 12395
1975-01-18	57	28	3	promised land	elvis presley	RCA Victor 10074
1975-01-18	58	43	3	sha-la-la (make me happy)	al green	Hi 2274
1975-01-18	59	62	3	to the door of the sun (alle porte del sole)	al martino	Capitol 3987
1975-01-18	60	68	3	ain't that peculiar	diamond reo	Big Tree 16030
1975-01-18	61	65	3	i am i am	smokey robinson	Tamla 54251
1975-01-18	62	64	3	baby, hang up the phone	carl graves	A&M 1620
1975-01-18	63	72	3	up in a puff of smoke	polly brown	GTO 1002
1975-01-18	64	29	3	dark horse	george harrison	Apple 1877
1975-01-18	65	70	3	hoppy, gene and me	roy rogers	20th Century 2154
1975-01-18	66	56	3	you got the love	rufus featuring chaka khan	ABC 12032
1975-01-18	67	69	3	where are all my friends	harold melvin & blue notes	Philadelphia Int'l 3552
1975-01-18	68	83	2	rhyme tyme people	kool & gang	De-Lite 1563
1975-01-18	69	75	3	costafine town	splinter	Dark Horse 10002
1975-01-18	70	76	3	my main man	staple singers	Stax 0227
1975-01-18	71	92	2	lady marmalade	labelle	Epic 50048
1975-01-18	72	81	3	don't call us, we'll call you	sugarloaf/jerry corbetta	Claridge 402
1975-01-18	73	78	3	don't cha love it	miracles	Tamla 54256
1975-01-18	74	NEW	1	i am love (pts. 1 & 2)	jackson 5	Motown 1310
1975-01-18	75	79	2	midnight sky (pt. 1)	isley brothers	T-Neck 2255
1975-01-18	76	NEW	1	movin' on	bad company	Swan Song 70101
1975-01-18	77	82	3	never let her go	david gates	Elektra 45223
1975-01-18	78	85	3	part of the plan	dan fogelberg	Epic 50055
1975-01-18	79	84	3	philadelphia	b.b. king	ABC 12029
1975-01-18	80	86	3	let me start tonite	lamont dozier	ABC 12044
1975-01-18	81	91	2	thanks for the smiles	charlie ross	Big Tree 16025
1975-01-18	82	87	3	i wouldn't treat a dog (the way you treated me)	bobby bland	ABC/Dunhill 15015
1975-01-18	83	89	3	guava jelly	barbra streisand	Columbia 10075
1975-01-18	84	55	3	one tear	eddie kendricks	Tamla 54255
1975-01-18	85	93	3	future shock	hello people	ABC/Dunhill 15023
1975-01-18	86	94	2	i won't last a day without you/let me be the one	al wilson	Rocky Road 30202
1975-01-18	87	95	3	should anybody ask	gary bonner	Atlantic 3234
1975-01-18	88	96	2	poetry man	phoebe snow	Shelter 40353
1975-01-18	89	97	3	hot dawgit	ramsey lewis & earth, wind & fire	Columbia 10056
1975-01-18	90	NEW	1	sally g	paul mccartney & wings	Apple 1875
1975-01-18	91	98	2	it's all right	jim capaldi	Island 003
1975-01-18	92	NEW	1	i get lifted	george mccrae	T.K. 1007
1975-01-18	93	100	2	girls (pt. 1)	moments & whatnauts	Stang 5057
1975-01-18	94	NEW	1	you are so beautiful	joe cocker	A&M 1641
1975-01-18	95	NEW	1	the south's gonna do it	charlie daniels band	Kama Sutra 598
1975-01-18	96	NEW	1	good times, rock and roll	flash cadillac & continental kids	Private Stock 45006
1975-01-18	97	NEW	1	sad sweet dreamer	sweet sensation	Pye 71002
1975-01-18	98	NEW	1	wolfman jack	todd rundgren	Bearsville 0301
1975-01-18	99	NEW	1	shame, shame, shame	shirley & company	Vibration 532
1975-01-18	100	99	2	what a man, my man is	lynn anderson	Columbia 10041
1975-01-25	1	2	4	please mr. postman	carpenters	A&M 1646
1975-01-25	2	1	4	mandy	barry manilow	Bell 45613
1975-01-25	3	3	4	laughter in the rain	neil sedaka	Rocket/MCA 40313
1975-01-25	4	6	4	boogie on reggae woman	stevie wonder	Tamla 54254
1975-01-25	5	11	4	you're no good	linda ronstadt	Capitol 3990
1975-01-25	6	10	4	morning side of the mountain	donny & marie osmond	MGM 14765
1975-01-25	7	8	4	one man woman/one woman man	paul anka with odia coates	United Artists 569
1975-01-25	8	9	4	never can say goodbye	gloria gaynor	MGM 14748
1975-01-25	9	16	4	pick up the pieces	average white band	Atlantic 3229
1975-01-25	10	18	4	fire	ohio players	Mercury 73643
1975-01-25	11	13	4	some kind of wonderful	grand funk	Capitol 4002
1975-01-25	12	14	4	doctor's orders	carol douglas	Midland Int'l 10113
1975-01-25	13	15	4	best of my love	eagles	Asylum 45218
1975-01-25	14	5	4	lucy in the sky with diamonds	elton john	MCA 40344
1975-01-25	15	17	4	get dancin'	disco tex & sex-o-lettes	Chelsea 3004
1975-01-25	16	4	4	you're the first, the last, my everything	barry white	20th Century 2133
1975-01-25	17	19	4	rock n' roll (i gave you the best years of my life)	mac davis	Columbia 10070
1975-01-25	18	26	4	black water	doobie brothers	Warner Bros. 8062
1975-01-25	19	7	4	only you	ringo starr	Apple 1876
1975-01-25	20	12	4	bungle in the jungle	jethro tull	Chrysalis 2101
1975-01-25	21	32	4	my eyes adored you	frankie valli	Private Stock 45003
1975-01-25	22	31	4	#9 dream	john lennon	Apple 1878
1975-01-25	23	27	4	struttin'	billy preston	A&M 1644
1975-01-25	24	28	4	lonely people	america	Warner Bros. 8048
1975-01-25	25	33	4	sweet surrender	john denver	RCA Victor 10148
1975-01-25	26	30	4	look in my eyes pretty woman	tony orlando & dawn	Bell 45620
1975-01-25	27	25	4	free bird	lynyrd skynyrd	MCA 40328
1975-01-25	28	24	4	kung fu fighting	carl douglas	20th Century 2140
1975-01-25	29	20	4	junior's farm	paul mccartney & wings	Apple 1875
1975-01-25	30	43	4	lady	styx	Wooden Nickel 10102
1975-01-25	31	40	4	big yellow taxi	joni mitchell	Asylum 45221
1975-01-25	32	29	4	ready	cat stevens	A&M 1645
1975-01-25	33	36	4	i belong to you	love unlimited	20th Century 2141
1975-01-25	34	34	4	from his woman to you	barbara mason	Buddah 441
1975-01-25	35	41	4	can't get it out of my head	electric light orchestra	United Artists 573
1975-01-25	36	44	4	nightingale	carole king	Ode 66106
1975-01-25	37	37	4	the entertainer	billy joel	Columbia 10064
1975-01-25	38	39	4	when a child is born	michael holm	Mercury 73642
1975-01-25	39	46	4	your bulldog drinks champagne	jim stafford	MGM 14775
1975-01-25	40	48	3	ding dong; ding dong	george harrison	Apple 1879
1975-01-25	41	42	4	changes	david bowie	RCA Victor 0605
1975-01-25	42	49	4	i'm a woman	maria muldaur	Reprise 1319
1975-01-25	43	35	4	ride 'em cowboy	paul davis	Bang 712
1975-01-25	44	22	4	cat's in the cradle	harry chapin	Elektra 45203
1975-01-25	45	47	4	day tripper	anne murray	Capitol 4000
1975-01-25	46	60	4	ain't that peculiar	diamond reo	Big Tree 16030
1975-01-25	47	53	4	as long as he takes care of home	candi staton	Warner Bros. 8038
1975-01-25	48	55	4	don't take your love	manhattans	Columbia 10045
1975-01-25	49	52	4	happy people	temptations	Gordy 7138
1975-01-25	50	63	4	up in a puff of smoke	polly brown	GTO 1002
1975-01-25	51	59	4	to the door of the sun (alle porte del sole)	al martino	Capitol 3987
1975-01-25	52	71	3	lady marmalade	labelle	Epic 50048
1975-01-25	53	21	4	i feel a song (in my heart)	gladys knight & pips	Buddah 433
1975-01-25	54	23	4	must of got lost	j. geils band	Atlantic 3214
1975-01-25	55	NEW	1	roll on down the highway	bachman-turner overdrive	Mercury 73656
1975-01-25	56	76	2	movin' on	bad company	Swan Song 70101
1975-01-25	57	51	4	when will i see you again	three degrees	Philadelphia Int'l 3550
1975-01-25	58	74	2	i am love (pts. 1 & 2)	jackson 5	Motown 1310
1975-01-25	59	72	4	don't call us, we'll call you	sugarloaf/jerry corbetta	Claridge 402
1975-01-25	60	61	4	i am i am	smokey robinson	Tamla 54251
1975-01-25	61	77	4	never let her go	david gates	Elektra 45223
1975-01-25	62	38	4	dancin' fool	guess who	RCA Victor 10075
1975-01-25	63	65	4	hoppy, gene and me	roy rogers	20th Century 2154
1975-01-25	64	68	3	rhyme tyme people	kool & gang	De-Lite 1563
1975-01-25	65	50	4	i can help	billy swan	Monument 8621
1975-01-25	66	62	4	baby, hang up the phone	carl graves	A&M 1620
1975-01-25	67	56	4	do it ('til you're satisfied)	b.t. express	Roadshow 12395
1975-01-25	68	45	4	angie baby	helen reddy	Capitol 3972
1975-01-25	69	90	2	sally g	paul mccartney & wings	Apple 1875
1975-01-25	70	69	4	costafine town	splinter	Dark Horse 10002
1975-01-25	71	75	3	midnight sky (pt. 1)	isley brothers	T-Neck 2255
1975-01-25	72	73	4	don't cha love it	miracles	Tamla 54256
1975-01-25	73	NEW	1	have you never been mellow	olivia newton-john	MCA 40349
1975-01-25	74	NEW	1	my boy	elvis presley	RCA Victor 10191
1975-01-25	75	78	4	part of the plan	dan fogelberg	Epic 50055
1975-01-25	76	94	2	you are so beautiful	joe cocker	A&M 1641
1975-01-25	77	81	3	thanks for the smiles	charlie ross	Big Tree 16025
1975-01-25	78	88	3	poetry man	phoebe snow	Shelter 40353
1975-01-25	79	80	4	let me start tonite	lamont dozier	ABC 12044
1975-01-25	80	NEW	1	changes	loggins & messina	Columbia 10077
1975-01-25	81	99	2	shame, shame, shame	shirley & company	Vibration 532
1975-01-25	82	85	4	future shock	hello people	ABC/Dunhill 15023
1975-01-25	83	86	3	i won't last a day without you/let me be the one	al wilson	Rocky Road 30202
1975-01-25	84	95	2	the south's gonna do it	charlie daniels band	Kama Sutra 598
1975-01-25	85	87	4	should anybody ask	gary bonner	Atlantic 3234
1975-01-25	86	89	4	hot dawgit	ramsey lewis & earth, wind & fire	Columbia 10056
1975-01-25	87	97	2	sad sweet dreamer	sweet sensation	Pye 71002
1975-01-25	88	91	3	it's all right	jim capaldi	Island 003
1975-01-25	89	NEW	1	i fought the law	sam neely	A&M 1651
1975-01-25	90	92	2	i get lifted	george mccrae	T.K. 1007
1975-01-25	91	96	2	good times, rock and roll	flash cadillac & continental kids	Private Stock 45006
1975-01-25	92	93	3	girls (pt. 1)	moments & whatnauts	Stang 5057
1975-01-25	93	NEW	1	star on a tv show	stylistics	Avco 4649
1975-01-25	94	98	2	wolfman jack	todd rundgren	Bearsville 0301
1975-01-25	95	NEW	1	lovin' you	minnie riperton	Epic 50057
